show_id,name,overview,genre_name,embeddings,embeddings_con_genero,vote_count,vote_average
1399,Game of Thrones,Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war  a neglected military order of misfits  the Night's Watch  is all that stands between the realms of men and icy horrors beyond.,Sci-Fi & Fantasy/Drama/Action & Adventure,"[-1.18278209e-02  1.22713363e-02  3.75224976e-03  2.91843209e-02
  2.55837850e-02  4.47446182e-02  1.33872649e-03 -7.41656646e-02
 -3.14123929e-02  3.63320522e-02 -7.02953041e-02 -3.83692980e-02
  3.18369791e-02 -5.41732311e-02 -8.83585587e-02 -1.95112117e-02
 -6.35682717e-02 -6.02538697e-02 -3.94968502e-02  5.93028404e-03
  1.58746466e-02 -1.60247888e-02  5.89161925e-02  8.71561989e-02
  6.36850763e-03 -3.90549004e-03  4.55697998e-02  1.02711981e-02
 -4.46906053e-02 -6.33704737e-02 -2.21820665e-03 -3.37096676e-02
  1.20635610e-02  6.42543659e-02 -7.71844387e-02  6.95122629e-02
  6.29588366e-02 -4.95940074e-03 -4.13911231e-03  1.19019793e-02
  3.26089412e-02  5.41581772e-02  5.59839047e-02 -5.20834811e-02
 -1.52227012e-02 -6.52645342e-03 -3.33546177e-02 -7.05975741e-02
  5.33135701e-03  6.70903223e-03  3.98613922e-02 -1.55141857e-02
  4.54859604e-04  3.74458209e-02  3.10629159e-02 -3.70985195e-02
  1.83368977e-02 -6.08576238e-02  5.92468455e-02 -3.89187271e-03
  4.15956415e-02  3.55442464e-02 -1.34592606e-02 -4.75406274e-02
 -6.85677156e-02 -9.79947671e-03  3.07761338e-02  1.01557702e-01
 -8.78897160e-02  1.52305756e-02  1.85693279e-02  1.03795677e-02
  1.91484727e-02 -3.12665366e-02 -6.29110336e-02  1.46446545e-02
 -1.62671246e-02 -8.82831365e-02 -1.72148626e-02 -7.49874413e-02
  4.73089479e-02  5.70643395e-02 -3.96235771e-02  5.29529452e-02
  4.33672220e-02 -1.14873368e-02 -2.82517988e-02 -5.55576272e-02
  9.13929492e-02  2.09709182e-02 -3.76013629e-02 -4.90498058e-02
  8.49461257e-02  5.85981570e-02  3.46593820e-02  5.75423315e-02
  1.09272361e-01 -9.01528110e-04 -1.01512246e-01  5.53530604e-02
  2.48973281e-03 -4.94151004e-02 -2.02468075e-02 -6.63599791e-03
 -2.77874172e-02 -4.97997217e-02 -4.44382913e-02 -4.95690890e-02
 -1.33377761e-01 -9.47840586e-02 -5.26170656e-02 -1.05727138e-02
  1.04932860e-02  5.77615853e-03  4.78185713e-02 -1.65482517e-02
  3.53046022e-02 -1.16969412e-02 -4.52720188e-02  9.68377478e-03
  5.31023107e-02  8.62163082e-02 -3.67900431e-02  2.78432462e-02
  3.73372994e-02  7.40620028e-03 -7.86188841e-02  1.78132724e-33
 -9.62536689e-03 -2.13930979e-02 -5.46691865e-02  9.68445465e-02
 -1.33309150e-02 -4.10623774e-02 -4.46825214e-02  3.06536108e-02
  4.38006297e-02  4.65445481e-02  3.07429954e-02  2.29968522e-02
 -1.57163031e-02 -2.79906783e-02  1.89390052e-02  4.01403606e-02
 -2.98380293e-02 -3.76244629e-04 -2.59751063e-02  3.21398233e-03
 -4.66542989e-02  7.62425959e-02 -5.09413891e-02 -3.89950238e-02
 -1.10825025e-01 -6.34613037e-02  1.61630418e-02  7.64933974e-02
 -4.97928746e-02  1.55082699e-02  3.10654752e-02 -1.47512481e-02
  6.97529987e-02 -1.47767998e-02  2.05067620e-02  2.34682411e-02
 -5.49509237e-03 -4.05894592e-02 -1.05001172e-03  2.70372519e-04
 -8.25595707e-02 -3.57803516e-02 -7.70983398e-02  4.74841371e-02
  1.01694874e-01  2.39355732e-02  3.02983020e-02 -1.39531689e-02
 -1.30533189e-01  8.30821320e-02 -3.90368849e-02  1.02881761e-02
 -5.16930707e-02 -3.40336971e-02  2.97630802e-02  1.40913913e-03
 -3.61903384e-02  2.62181051e-02 -1.24172568e-02  6.11832738e-02
  6.42759278e-02 -1.65565029e-01  7.15978667e-02  5.43839112e-02
  2.82345507e-02 -1.25231603e-02  1.47674736e-02  7.69349858e-02
 -6.80178180e-02 -5.15385810e-03  3.36221866e-02  2.85928473e-02
  2.67867725e-02 -1.93318967e-02  1.22942459e-02  3.16952690e-02
  3.42979357e-02  2.60961591e-03 -8.10183436e-02 -2.22067256e-03
 -2.55179703e-02  4.04416444e-03  2.13496555e-02  6.03844859e-02
  3.36443931e-02 -5.55737466e-02  6.55461177e-02 -1.44186616e-01
 -3.15251760e-02  6.33685617e-03 -3.60407270e-02 -6.93926364e-02
  1.18696570e-01 -9.44079012e-02 -4.40473929e-02 -2.10228991e-33
  5.58028929e-02 -4.04912457e-02  1.65276490e-02 -5.41053005e-02
  3.83013114e-02  8.74643773e-03 -2.47660074e-02 -3.45976688e-02
 -6.20747469e-02  8.55955482e-02 -2.98484601e-02  2.30224058e-02
  3.04376669e-02 -6.84089735e-02  4.77255881e-02 -9.56550241e-02
  1.58940166e-01  3.13045010e-02  6.00230880e-02 -4.00137454e-02
  6.21921271e-02 -4.66003157e-02 -7.34572709e-02 -4.34668697e-02
  1.16479710e-01  5.03275655e-02 -8.48873034e-02  5.44172414e-02
 -8.35793391e-02  4.01467606e-02  5.64727299e-02 -9.21531990e-02
  2.96135265e-02  2.55422313e-02  2.50760857e-02  6.66721314e-02
  5.07448949e-02  1.76995043e-02  5.56819933e-03 -3.82909477e-02
 -3.36175375e-02 -9.08745676e-02  3.86085398e-02  1.44057460e-02
 -6.29642382e-02  3.45964096e-02 -4.73992303e-02  5.77222928e-02
  5.94019219e-02  1.13627296e-02  2.60003991e-02  1.65191721e-02
  2.55462937e-02  3.45025770e-03 -1.00153917e-02 -1.73269864e-02
 -8.33478291e-03  1.18602458e-02  2.29934435e-02  7.15999231e-02
 -3.29925008e-02 -5.89170400e-03 -8.27870332e-03  7.10083917e-02
 -6.81364611e-02 -5.76320253e-02 -6.16657808e-02  2.59372722e-02
  5.62382936e-02  1.66331849e-03 -1.14971176e-02 -7.14643672e-02
 -6.55312687e-02  6.76148152e-03  2.62242127e-02  1.27575621e-02
 -2.33022380e-03 -1.56369861e-02 -1.04892412e-02  3.88735742e-03
 -4.64868685e-03 -7.53054246e-02 -2.31697573e-03  3.12914839e-03
 -3.14460583e-02  2.17692070e-02  8.50283056e-02  6.24317825e-02
  6.79280683e-02 -1.55625644e-03  4.99273464e-02 -6.05860986e-02
  6.38133734e-02 -1.23147957e-01  5.14357314e-02 -4.08724645e-08
  3.17511000e-02 -2.92809810e-02  4.80531380e-02 -4.63655479e-02
 -7.72742480e-02 -4.31288965e-02  6.51590526e-02  1.65904481e-02
 -6.85727596e-02  1.61909148e-01  1.99612696e-02  1.91896446e-02
  9.13871527e-02 -1.08814351e-02  2.48970035e-02 -6.13802783e-02
  5.12162857e-02 -4.54893708e-02 -6.69785291e-02 -3.62349078e-02
  4.54343967e-02 -3.32251862e-02 -8.85332283e-03 -4.73539270e-02
  2.35075355e-02  8.19918409e-04 -5.34433238e-02 -3.86082679e-02
  3.30395326e-02  5.89475781e-02  1.41885951e-01 -6.67967927e-03
 -5.95454462e-02 -1.62226912e-02 -5.36296226e-04  5.99024706e-02
 -7.49505982e-02  3.37724201e-02  3.77843715e-02  2.13255212e-02
 -4.17041183e-02  2.55414415e-02  3.34926508e-02  3.95650044e-02
 -1.80552341e-02  1.00160008e-02 -2.64657680e-02  6.52841618e-03
  3.56027447e-02 -1.11964112e-02  2.32046656e-02  5.15504032e-02
  5.30989654e-02  2.55460832e-02 -2.84787230e-02 -7.64717311e-02
  2.27972325e-02  1.27772987e-01 -1.64851397e-02  2.20321547e-02
  8.26614872e-02 -5.51053099e-02 -3.47068943e-02  5.89785688e-02]","[0.0024598923046141863, -0.021662428975105286, -0.008198595605790615, 0.03321460261940956, 0.009851286187767982, 0.05177932605147362, 0.0005291553679853678, -0.04770755395293236, -0.01573813334107399, 0.059295352548360825, -0.07394284009933472, -0.027680568397045135, -0.004689557012170553, 0.00276102963835001, -0.06166022643446922, -0.01676829345524311, -0.03586294502019882, -0.06253577768802643, 0.02040870673954487, 0.012555318884551525, 0.031300533562898636, -0.002534829080104828, 0.047691937536001205, 0.07329289615154266, -3.7158228224143386e-05, -0.012549684382975101, 0.04043953865766525, 0.011744131334125996, -0.09296832233667374, -0.06489596515893936, 0.01485530100762844, 0.01900462992489338, 0.0222982969135046, 0.026033231988549232, -0.025702763348817825, 0.11017223447561264, 0.002057454315945506, -0.06993495672941208, -0.014986393041908741, 0.00621078023687005, -0.00461452966555953, 0.053209561854600906, 0.05341227725148201, -0.04108566418290138, -0.026586929336190224, -0.026471523568034172, -0.0401749387383461, -0.09284280985593796, 0.025953613221645355, 0.04739033430814743, 0.011253216303884983, -0.025822902098298073, -0.021115778014063835, 0.03440112620592117, 0.042973533272743225, -0.048505999147892, 0.010269547812640667, -0.057677511125802994, 0.05324915796518326, -0.05132055655121803, 0.0454760305583477, -0.0004713469825219363, 0.0071426318027079105, -0.021018076688051224, -0.06240740418434143, -0.02188107557594776, 0.03210558742284775, 0.10492830723524094, -0.06809908896684647, -0.04063459113240242, -0.030243994668126106, -0.014868296682834625, -0.007814987562596798, -0.021570298820734024, -0.03235713392496109, -0.003560448996722698, -0.0324157178401947, -0.08266714215278625, -0.022672422230243683, -0.101622074842453, 0.0546065978705883, 0.048904404044151306, -0.04520025476813316, 0.024430926889181137, 0.0046807886101305485, -0.005589656066149473, -0.03937417268753052, -0.043175071477890015, 0.09572897106409073, 0.015970837324857712, -0.06546396762132645, -0.06638139486312866, 0.0859026238322258, 0.07261710613965988, 0.024155370891094208, 0.07973244786262512, 0.08653896301984787, -0.024424375966191292, -0.06668277084827423, 0.06082433834671974, 0.033374570310115814, -0.04532347619533539, -0.041259944438934326, -0.013832677155733109, -0.0013778619468212128, -0.05915074422955513, -0.01152779534459114, -0.057354893535375595, -0.10921376198530197, -0.07742950320243835, -0.0565875843167305, -0.028416108340024948, 0.015334847383201122, 0.001779973041266203, 0.05524897202849388, 0.006241908762603998, 0.056645479053258896, 0.008205415681004524, -0.041760653257369995, 0.007031777873635292, 0.05298065394163132, 0.06791108846664429, -0.011583111248910427, 0.009507685899734497, 0.015151419676840305, -0.0017459929222241044, -0.047744907438755035, 1.1669751391856953e-33, -0.012291060760617256, -0.05203003063797951, -0.050560712814331055, 0.11789543181657791, 0.010818448849022388, -0.03804716840386391, -0.02594379149377346, 0.0019655076321214437, 0.008545507676899433, 0.0408918522298336, 0.019751958549022675, 0.043970853090286255, -0.01320954691618681, -0.020893942564725876, 0.032169222831726074, 0.017003661021590233, -0.042957037687301636, -0.013111458159983158, -0.007745884824544191, -0.006423238664865494, -0.051676422357559204, 0.07600400596857071, -0.05203625187277794, -0.0236374419182539, -0.09870530664920807, -0.054250411689281464, -0.015989407896995544, 0.041176073253154755, -0.016443653032183647, 0.01311862375587225, 0.010791686363518238, -0.0027412797790020704, 0.053849466145038605, -0.02766917459666729, 0.06964166462421417, 0.04211234673857689, -0.02571636065840721, -0.028097009286284447, 0.01447213627398014, 0.033984310925006866, -0.10083085298538208, -0.016922755166888237, -0.09829196333885193, 0.013279318809509277, 0.08130688965320587, 0.04082297906279564, 0.0327739417552948, 0.005896854680031538, -0.14561417698860168, 0.0798211470246315, -0.05837475508451462, -0.011531938798725605, -0.003083532676100731, -0.05505166947841644, 0.03488306701183319, 0.023173587396740913, -0.02843788079917431, -0.009666182100772858, -0.01807362399995327, 0.05192103981971741, 0.08420541137456894, -0.12175188213586807, 0.08110518753528595, 0.02651904709637165, 0.021795358508825302, 0.0065727801993489265, 0.042888473719358444, 0.06475099176168442, -0.051262643188238144, 0.016154909506440163, 0.0047655110247433186, 0.04382346570491791, 0.07796722650527954, 0.019348200410604477, 0.029469981789588928, 0.03041842021048069, 0.03620649874210358, -0.03405597060918808, -0.11204925179481506, 0.014531830325722694, -0.05217849090695381, -0.01698293350636959, -0.0061843846924602985, 0.05488262325525284, 0.010441645979881287, -0.03662406653165817, 0.04893215373158455, -0.15234488248825073, -0.02149648405611515, 0.02818460389971733, -0.04659970477223396, -0.0763569176197052, 0.07308286428451538, -0.06821058690547943, -0.0032276136334985495, -1.9497970714837362e-33, 0.08387618511915207, -0.0585610494017601, -0.03448156267404556, -0.0831259936094284, 0.06972449272871017, 0.015595399774610996, -0.05249883607029915, -0.03834841027855873, -0.01843925379216671, 0.09052890539169312, -0.05895717814564705, 0.036050401628017426, 0.027303442358970642, -0.08091279864311218, 0.047755565494298935, -0.09806328266859055, 0.11141837388277054, 0.019733771681785583, 0.06594523042440414, 0.02338850125670433, 0.05046440288424492, -0.04242664575576782, -0.09745343029499054, -0.06500643491744995, 0.16448348760604858, 0.062433093786239624, -0.060910262167453766, 0.07617206871509552, -0.0835736021399498, 0.05558238923549652, 0.045681022107601166, -0.07841648906469345, 0.04219697415828705, 0.04018045589327812, -0.0006353941280394793, 0.0822390764951706, 0.07371228188276291, 0.010170080699026585, -0.004976460710167885, -0.08173321932554245, -0.016881057992577553, -0.07511671632528305, 0.014519577845931053, 0.05230006203055382, -0.05086022615432739, 0.03698056936264038, -0.05678080394864082, 0.06681817770004272, 0.03261389955878258, -0.018696539103984833, 0.011615161783993244, 0.020028553903102875, 0.01901409775018692, -0.05836355313658714, 0.021244650706648827, -0.032309263944625854, -0.017137311398983, 0.020329656079411507, -0.014364841394126415, 0.058661796152591705, -0.002649485832080245, 0.021202079951763153, -0.009219655767083168, 0.06502410024404526, -0.06935452669858932, -0.04776070639491081, -0.0750790536403656, 0.009805719368159771, 0.010149301961064339, -0.01221159752458334, -0.034971825778484344, -0.06375475972890854, -0.07584414631128311, -0.01199324894696474, 0.06088621914386749, 0.01589839905500412, -0.011357219889760017, -0.014695974998176098, 0.01515053492039442, 0.023825902491807938, 0.021033382043242455, -0.030042165890336037, 0.00014547575847245753, 0.04403233528137207, -0.03316301107406616, 0.08038979768753052, 0.013327429071068764, 0.08049079775810242, 0.01626848243176937, 0.005256064236164093, 0.06874075531959534, -0.04375248774886131, 0.0727226659655571, -0.08736017346382141, 0.026618236675858498, -4.6639847539609036e-08, 0.030269958078861237, -0.025765208527445793, 0.05145340785384178, -0.07468114793300629, -0.0615571066737175, -0.003309357911348343, 0.03165446221828461, 0.018393147736787796, -0.06212424486875534, 0.16043178737163544, 0.012904440052807331, 0.015246713533997536, 0.12228275090456009, -0.01584428921341896, 0.0021874571684747934, -0.05667119100689888, 0.06351036578416824, -0.015164212323725224, -0.06843958050012589, 0.01206719409674406, 0.058538272976875305, -0.023574091494083405, 0.011144101619720459, -0.08419763296842575, -0.0037334200460463762, 0.02081752009689808, -0.047250084578990936, -0.067833811044693, 0.06507125496864319, 0.05981377512216568, 0.13256630301475525, -0.015429037623107433, -0.0650666207075119, -0.0011670616222545505, -0.03595360368490219, -0.004951696842908859, -0.04385897144675255, 0.02764679305255413, 0.013332650065422058, -0.0038805564399808645, -0.030526475980877876, 0.046710092574357986, 0.07420726120471954, 0.025167975574731827, -0.050660934299230576, 0.028378652408719063, -0.011059907265007496, -0.0202486515045166, 0.0714886263012886, -0.01058459747582674, 0.022828036919236183, 0.04124414920806885, 0.023367803543806076, 0.03206006810069084, -0.009347091428935528, -0.009057345800101757, 0.007481403648853302, 0.14335238933563232, -0.051889676600694656, 0.00957544893026352, 0.09267382323741913, -0.07718152552843094, -0.0571584478020668, 0.049005813896656036]",21857,8.442
